financial_active,net_payment_behaviour_tripd,promotion_flag,variable_rate_index,account_status_code,active_12_mths,bank_fico_buckets_20,charge_off_reason_code,mob,open_closed_flag,ever_delinquent_flg,nbr_mths_due,variable_rate_margin,stmt_balance,prev_balance,net_sales,net_payments,purchase_active,credit_limit_amt,credit_limit_pa,closed,active,charge_off,charge_off_aged,charge_off_bk,principal_amt,principal_amt_chrg_off,total_writeoff_amt,fee_chg_off_reversal_amt,net_finance_charge,non_principal_amount_gross,non_principal_amount_net,non_principal_amount_stmt,aged_writeoff_amt,bankruptcy_writeoff_amt,fc_reversals,fee_reversals,fraud_writeoff_amt,other_writeoff_amt,promo_bal_amt,recovery_amt,writeoff_type_bko,writeoff_type_fraud_kiting,writeoff_type_fraud_synthetic,writeoff_type_deceased,writeoff_type_other,writeoff_type_aged,writeoff_type_settlement,writeoff_type_fraud_other,writeoff_type_repo,writeoff_type_null,writeoff_date,due_account_2,due_account_3,due_account_4,due_account_5,due_account_6,due_account_7,due_account_8,due_balance_2,due_balance_3,due_balance_4,due_balance_5,due_balance_6,due_balance_7,due_balance_8,snapshot,mth_code,industry
1.0,D,1,1,A,1.0,621-640,,15,1.0,0.0,0.0,NaN,678.99,0.0,0.0,0.0,0.0,6500.0,4800.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,B
1.0,I,0,0,I 13-24,0.0,741-760,,121,1.0,0.0,0.0,23.74,9224.0,629.99,0.0,0.0,0.0,1500.0,0.0,0,1,0,0,0,850.0,0.0,0.0,0.0,16.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.6,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
1.0,P,1,0,A,0.0,581-600,,235,1.0,0.0,0.0,NaN,387.95,0.0,0.0,49.34,0.0,1800.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,71.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.12,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,A
1.0,I,1,1,I 25+,1.0,721-740,,5,1.0,0.0,0.0,19.65,226.24,0.0,0.0,64.0,0.0,2500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,55.98,665.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,B
1.0,P,1,0,I 7-12,1.0,761+,,74,1.0,0.0,0.0,NaN,7311.78,143.88,0.0,0.0,1.0,4500.0,12000.0,0,1,0,0,0,1708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,A
0.0,P,0,0,A,1.0,721-740,,13,1.0,0.0,0.0,NaN,0.0,0.0,1484.03,0.0,0.0,5500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,56.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,A
0.0,I,1,0,I 7-12,0.0,681-700,,18,1.0,0.0,0.0,NaN,1347.83,266.34,0.0,0.0,0.0,1800.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,211.7,95.31,165.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,B
0.0,P,1,0,A,1.0,681-700,,411,1.0,0.0,0.0,NaN,191.13,0.0,0.0,0.0,0.0,4000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,B
0.0,T,0,0,A,1.0,561-580,,68,1.0,0.0,0.0,23.74,0.0,3024.07,2712.71,0.0,1.0,2800.0,1000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,36.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,B
0.0,P,0,0,A,1.0,601-620,,48,1.0,0.0,0.0,NaN,0.0,0.0,755.78,0.0,0.0,18150.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,174.61,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
0.0,P,0,1,I 13-24,1.0,681-700,,68,1.0,0.0,0.0,NaN,0.0,1796.14,0.0,30.0,0.0,4500.0,0.0,0,1,0,0,0,555.9,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,A
0.0,I,0,0,I 13-24,1.0,761+,,49,1.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,18.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
1.0,T,0,1,I 13-24,0.0,721-740,,137,1.0,1.0,0.0,NaN,0.0,829.18,147.9,188.0,0.0,1500.0,0.0,0,1,0,0,0,164.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,B
0.0,I,0,1,I 13-24,1.0,661-680,,45,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,165.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,B
0.0,D,0,0,I 7-12,1.0,621-640,,15,1.0,0.0,0.0,19.65,0.0,0.0,0.0,1802.81,0.0,2500.0,0.0,0,1,0,0,0,1750.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,A
0.0,D,0,0,A,0.0,761+,,149,1.0,0.0,0.0,23.74,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8180.35,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,C
0.0,I,1,0,A,1.0,721-740,,56,1.0,0.0,0.0,NaN,199.29,0.0,0.0,60.0,0.0,1200.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,14.88,0.0,0.0,984.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
1.0,P,1,0,A,1.0,641-660,,69,1.0,0.0,0.0,23.74,0.0,0.0,0.0,70.0,0.0,4000.0,10000.0,0,1,0,0,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,C
1.0,I,0,0,I 0-6,1.0,701-720,,75,1.0,0.0,0.0,23.74,0.0,4723.61,0.0,0.0,0.0,12400.0,5000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.96,151.42,0.0,23.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
0.0,P,0,0,A,0.0,701-720,,127,1.0,0.0,0.0,NaN,0.0,1350.48,0.0,115.0,0.0,4000.0,0.0,0,1,0,0,0,768.55,0.0,0.0,0.0,0.0,0.0,327.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
1.0,D,0,1,A,1.0,641-660,,39,1.0,0.0,0.0,NaN,693.75,0.0,0.0,828.04,0.0,2500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,8.27,38.0,90.07,56.49,0.0,0.0,0.0,0.0,0.0,0.0,462.42,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
1.0,T,0,1,A,1.0,681-700,,73,1.0,0.0,0.0,23.74,0.0,0.0,0.0,260.68,0.0,3600.0,0.0,0,1,0,0,0,443.88,0.0,0.0,0.0,0.0,0.0,0.0,158.46,0.0,0.0,0.0,0.0,0.0,0.0,1618.83,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,A
1.0,P,1,0,I 13-24,0.0,681-700,,22,1.0,0.0,0.0,NaN,0.0,0.0,0.0,35.99,0.0,3500.0,10000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.66,42.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5382.99,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,C
1.0,I,1,0,A,1.0,641-660,,34,1.0,0.0,0.0,NaN,905.36,0.0,0.0,0.0,1.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.29,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,A
1.0,R,0,0,A,1.0,761+,,13,1.0,0.0,0.0,NaN,0.0,2699.14,0.0,28.0,0.0,2500.0,11400.0,0,1,0,0,0,4728.11,0.0,0.0,0.0,797.23,30.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,C
1.0,T,0,1,I 7-12,1.0,661-680,,32,1.0,0.0,0.0,26.74,0.0,504.5,0.0,140.0,1.0,5000.0,2600.0,0,1,0,0,0,2767.45,0.0,0.0,0.0,0.0,153.45,594.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4262.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,C
1.0,P,0,0,A,1.0,761+,,4,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,1,0,0,0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
1.0,D,0,0,A,1.0,721-740,,8,1.0,0.0,0.0,NaN,0.0,7189.29,262.51,87.0,1.0,620.0,0.0,0,1,0,0,0,301.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.3,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,A
1.0,T,1,1,I 13-24,0.0,761+,,29,1.0,0.0,0.0,NaN,0.0,167.71,0.0,25.0,0.0,2500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,A
1.0,R,1,1,I 0-6,0.0,721-740,,4,1.0,0.0,0.0,23.74,68.14,511.44,0.0,53.67,0.0,4000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,65.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,A
1.0,D,0,0,A,1.0,681-700,,3,1.0,0.0,0.0,NaN,2638.8,7076.36,0.0,200.0,0.0,2500.0,0.0,0,1,0,0,0,439.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.16,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
0.0,P,1,1,A,0.0,741-760,,68,1.0,0.0,0.0,NaN,0.0,4610.0,26.06,173.0,0.0,500.0,0.0,0,1,0,0,0,1063.0,0.0,0.0,0.0,0.0,613.97,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.38,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,A
1.0,I,0,1,A,1.0,721-740,,94,1.0,0.0,0.0,NaN,154.61,715.0,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,41.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.47,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,A
1.0,I,1,1,A,1.0,721-740,,35,1.0,1.0,0.0,NaN,0.0,600.0,0.0,0.0,1.0,8000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,B
1.0,T,0,0,I 0-6,0.0,761+,,32,1.0,0.0,0.0,11.65,2297.87,0.0,208.1,100.0,0.0,3500.0,250.0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,B
1.0,P,0,0,A,1.0,741-760,,209,1.0,0.0,0.0,23.74,0.0,85.56,0.0,150.0,0.0,7000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,B
1.0,T,0,0,A,0.0,621-640,,3,1.0,0.0,0.0,NaN,694.56,3835.47,0.0,74.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.99,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,A
0.0,T,0,0,A,1.0,761+,,26,1.0,0.0,0.0,NaN,913.91,0.0,0.0,0.0,0.0,1200.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,C
1.0,I,0,1,A,0.0,<= 560,,4,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,363.22,0.0,0.0,0.0,55.83,0.0,0.0,22.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,B
1.0,P,1,1,A,1.0,761+,,65,1.0,1.0,0.0,19.65,0.0,768.98,0.0,0.0,0.0,800.0,0.0,0,1,0,0,0,1266.47,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,B
0.0,P,0,0,I 7-12,1.0,621-640,,13,1.0,0.0,0.0,NaN,0.0,0.0,356.22,0.0,0.0,2500.0,0.0,0,1,0,0,0,1390.39,0.0,0.0,0.0,0.0,0.0,0.0,92.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
0.0,I,1,0,A,1.0,721-740,,61,1.0,0.0,0.0,NaN,7079.64,1140.8,0.0,335.92,0.0,12000.0,7800.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,C
1.0,I,0,0,A,1.0,741-760,,17,1.0,0.0,0.0,NaN,0.0,543.54,400.08,300.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,A
1.0,P,0,1,I 0-6,1.0,661-680,,11,1.0,0.0,0.0,NaN,5618.04,0.0,0.0,125.0,0.0,4500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.72,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,C
1.0,P,0,0,I 13-24,1.0,761+,,44,1.0,0.0,0.0,NaN,0.0,0.0,0.0,186.24,0.0,2500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.61,0.0,0.0,0.0,0.0,0.0,201812,201901,B
1.0,P,0,0,A,1.0,661-680,,22,1.0,0.0,2.0,NaN,37.99,0.0,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,2303.0,0.0,0.0,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
1.0,D,0,0,A,0.0,721-740,,18,1.0,0.0,0.0,NaN,0.0,0.0,43.0,0.0,0.0,1640.0,0.0,0,1,0,0,0,3243.47,0.0,0.0,0.0,0.0,0.0,14.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,A
0.0,I,1,0,I 7-12,1.0,<= 560,,73,1.0,0.0,0.0,NaN,37.94,0.0,0.0,0.0,0.0,670.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2309.3,0.0,120.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.96,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,B
0.0,T,1,1,I 0-6,0.0,761+,,39,1.0,0.0,0.0,NaN,0.0,171.38,0.0,0.0,0.0,2500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,B
1.0,I,0,0,A,1.0,641-660,,145,1.0,0.0,0.0,23.74,0.0,505.89,0.0,117.92,0.0,300.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
1.0,T,1,1,A,0.0,721-740,,24,1.0,0.0,0.0,19.65,227.0,814.48,0.0,0.0,0.0,7500.0,0.0,0,1,0,0,0,20.79,0.0,0.0,0.0,0.0,132.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
1.0,T,0,1,I 0-6,0.0,621-640,,38,1.0,0.0,0.0,NaN,7568.52,432.16,96.0,0.0,0.0,4000.0,0.0,0,1,0,0,0,1966.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.28,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,A
1.0,T,0,0,I 7-12,1.0,761+,,108,1.0,0.0,0.0,NaN,201.19,84.28,0.0,0.0,0.0,4900.0,0.0,0,1,0,0,0,189.8,0.0,0.0,0.0,19.26,0.0,0.0,447.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,B
1.0,I,1,1,A,1.0,761+,,22,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,1.0,5500.0,0.0,0,1,0,0,0,56.14,0.0,0.0,0.0,0.0,80.0,1018.52,75.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,B
0.0,I,0,0,A,1.0,721-740,,10,1.0,0.0,0.0,NaN,0.0,0.0,0.0,152.0,0.0,500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,B
0.0,P,1,1,A,1.0,761+,,29,1.0,0.0,0.0,NaN,1588.8,400.0,0.0,41.0,0.0,1500.0,500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,B
1.0,T,0,0,A,1.0,<= 560,,48,1.0,0.0,0.0,NaN,413.31,807.99,0.0,93.0,0.0,2500.0,0.0,0,1,0,0,0,296.16,0.0,0.0,0.0,0.0,0.0,73.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
0.0,T,0,0,I 7-12,1.0,701-720,,110,1.0,1.0,0.0,NaN,3887.31,1556.46,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,835.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
